w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-25.95+0.1j)	 (4.81932e-05+0j)	 (4.81932e-05+0j)	 (0.000168571+0j)	 (0.000168571+0j)
 (-25.925+0.1j)	 (4.8288e-05+0j)	 (4.8288e-05+0j)	 (0.000169778+0j)	 (0.000169778+0j)
 (-25.9+0.1j)	 (4.8383e-05+0j)	 (4.8383e-05+0j)	 (0.000170988+0j)	 (0.000170988+0j)
 (-25.875+0.1j)	 (4.84784e-05+0j)	 (4.84784e-05+0j)	 (0.0001722+0j)	 (0.0001722+0j)
 (-25.85+0.1j)	 (4.8574e-05+0j)	 (4.8574e-05+0j)	 (0.000173414+0j)	 (0.000173414+0j)
 (-25.825+0.1j)	 (4.86699e-05+0j)	 (4.86699e-05+0j)	 (0.000174631+0j)	 (0.000174631+0j)
 (-25.8+0.1j)	 (4.87661e-05+0j)	 (4.87661e-05+0j)	 (0.00017585+0j)	 (0.00017585+0j)
 (-25.775+0.1j)	 (4.88626e-05+0j)	 (4.88626e-05+0j)	 (0.000177072+0j)	 (0.000177072+0j)
 (-25.75+0.1j)	 (4.89593e-05+0j)	 (4.89593e-05+0j)	 (0.000178296+0j)	 (0.000178296+0j)
 (-25.725+0.1j)	 (4.90564e-05+0j)	 (4.90564e-05+0j)	 (0.000179522+0j)	 (0.000179522+0j)
 (-25.7+0.1j)	 (4.91537e-05+0j)	 (4.91537e-05+0j)	 (0.000180751+0j)	 (0.000180751+0j)
 (-25.675+0.1j)	 (4.92514e-05+0j)	 (4.92514e-05+0j)	 (0.000181982+0j)	 (0.000181982+0j)
 (-25.65+0.1j)	 (4.93493e-05+0j)	 (4.93493e-05+0j)	 (0.000183216+0j)	 (0.000183216+0j)
 (-25.625+0.1j)	 (4.94475e-05+0j)	 (4.94475e-05+0j)	 (0.000184452+0j)	 (0.000184452+0j)
 (-25.6+0.1j)	 (4.9546e-05+0j)	 (4.9546e-05+0j)	 (0.000185691+0j)	 (0.000185691+0j)
 (-25.575+0.1j)	 (4.96449e-05+0j)	 (4.96449e-05+0j)	 (0.000186932+0j)	 (0.000186932+0j)
 (-25.55+0.1j)	 (4.9744e-05+0j)	 (4.9744e-05+0j)	 (0.000188175+0j)	 (0.000188175+0j)
 (-25.525+0.1j)	 (4.98434e-05+0j)	 (4.98434e-05+0j)	 (0.000189422+0j)	 (0.000189422+0j)
 (-25.5+0.1j)	 (4.99431e-05+0j)	 (4.99431e-05+0j)	 (0.00019067+0j)	 (0.00019067+0j)
 (-25.475+0.1j)	 (5.00431e-05+0j)	 (5.00431e-05+0j)	 (0.000191921+0j)	 (0.000191921+0j)
 (-25.45+0.1j)	 (5.01434e-05+0j)	 (5.01434e-05+0j)	 (0.000193175+0j)	 (0.000193175+0j)
 (-25.425+0.1j)	 (5.02441e-05+0j)	 (5.02441e-05+0j)	 (0.000194431+0j)	 (0.000194431+0j)
